tic_id,label,catalog_period,period_days,depth,snr,sec_ratio,duration_hours,bls_power,odd_even_diff,transit_shape,dur_period_ratio,depth_consistency,ingress_egress_asymmetry,odd_even_ratio,source
KIC4732015,false_positive,0.938857507,0.9384649284895488,0.0010422801732474,43.95510639722404,2.9552859601832826,2.4000000000000004,0.0004055803229897,6.413884076672538e-05,3.4605830355234266,0.1065569921307013,0.1861013017320462,0.078610710488909,0.0615364534876953,Kepler-LC(3q)
KIC10389280,false_positive,375.408923,2.563173011163481,2.1934422989366983e-05,4.110048438531845,-0.1508137455696181,0.48,9.433403495831624e-09,3.933115433341072e-06,0.5093274826507423,0.0078028287255262,1.252776854230576,0.4087826061260074,0.1792307519430716,Kepler-LC(3q)
KIC8552540,false_positive,0.530967171,0.5312957624994243,0.0171789838632672,70.00085105389466,0.0,1.92,3.6289720928559386,0.0321848741550039,1.0,0.1505752645638439,0.6042576562075929,3.19532533674686,1.87350169696625,Kepler-LC(3q)
KIC12255382,false_positive,0.499664962,0.7498000272441555,1.5302182341692117e-05,5.194894749105421,0.0,1.44,1.4605717964808768e-07,1.712232810902048e-05,2.808830373392789,0.080021336116146,2.276754695710586,0.6517656126504473,1.118216053527503,Kepler-LC(3q)
KIC4945877,false_positive,1.339670241,1.338322427959721,1.967433478577973e-06,1.0084731450356474,3.2874913766146743,1.44,3.044066097034539e-08,3.158903562949789e-06,1.0,0.0448322457626823,4.353972323150368,9.191680063160126,1.5974765255928824,Kepler-LC(3q)
KIC8167959,false_positive,165.75597,0.5715728819460844,5.661607465068386e-07,0.3990154226072268,0.0,1.44,4.21442169562012e-08,5.245099246597995e-06,1.0,0.1049734896374242,4.896475297036999,0.723886235604024,9.103534522957544,Kepler-LC(3q)
KIC7684873,false_positive,2.947376671,1.4739971373252956,4.768544176603218e-05,19.76549553208105,0.0537344004083343,1.44,1.2930709940889718e-07,2.5597451559389303e-05,1.4273806137792224,0.0407056421485835,0.6500210442928261,0.2147379598214487,0.5366854905119957,Kepler-LC(3q)
KIC4180396,false_positive,3.684337918,0.7362268228136364,4.735021688984098e-05,32.69585802237215,0.0,2.88,8.75946394544372e-07,8.561957336450376e-07,1.7227972035749184,0.1629932464853647,0.8270979044372805,0.2985726208699445,0.018078374422071,Kepler-LC(3q)
KIC7868092,false_positive,180.71809,4.445553086534556,1.9430394678998653e-05,1.834456307238553,0.6196054781162414,0.48,1.5353617983256584e-08,1.8118096604125e-05,1.3610723779634262,0.0044988777798153,1.246854555500443,2.964885624396914,0.93198193263524,Kepler-LC(3q)
KIC11192141,false_positive,1.353771892,1.3523663784925857,-9.9564049016454e-06,-1.5434462425775788,0.0,2.88,2.137809394186801e-05,4.71202161276274e-05,1.0,0.0887333505981995,2.864367277650307,-42.44167516273373,-4.737411817995914,Kepler-LC(3q)
KIC9826171,false_positive,434.39148,2.951084493960553,2.8634378936409632e-05,5.746306777571811,0.0060310370820939,1.92,3.0245910388564165e-08,4.473098290991295e-06,0.6198458369429588,0.0271086782380245,1.273787782662163,0.2223339910620059,0.1561597233761482,Kepler-LC(3q)
KIC7115661,false_positive,0.566800926,0.5671153584257391,2.816978734809794e-05,4.130538924743889,0.0,1.92,4.029794983256954e-06,7.763589385589853e-06,4.769701754285636,0.1410647742323056,3.192806972380048,0.192352584986818,0.2755020571904306,Kepler-LC(3q)
KIC7115384,false_positive,0.566793614,3.8012082613956326,1.7873755071007302e-05,2.368592362074632,0.3937659460216695,1.44,3.0092634095978176e-08,4.446427021242982e-06,2.852412318375854,0.0157844548033184,1.3720904830575271,1.053427682247533,0.2486293848013731,Kepler-LC(3q)
KIC5653163,false_positive,2.40435325,0.6213559885232024,2.2884530951894355e-05,2.585686771348157,0.0,1.92,8.692000471140588e-06,3.8580695122969466e-05,1.0,0.1287506702721875,5.180170438028238,1.7195043799580287,1.6851489643546156,Kepler-LC(3q)
KIC6286633,false_positive,366.28999,1.190029298496828,7.748554793352014e-07,0.1624345769572429,1.6922827844734034,2.4000000000000004,2.893694314319709e-07,9.536702805235108e-07,1.0,0.0840315445395452,3.577598107867747,2.278324495263365,1.2150903008682583,Kepler-LC(3q)
KIC5648449,false_positive,4.348866254,8.693810796493663,0.0003397342582578,5.957389147270298,0.0137503977551784,2.4000000000000004,4.805806058062758e-07,3.154840807195747e-05,1.0,0.011502435737425,1.0630488851025748,0.0,0.0928592825489772,Kepler-LC(3q)
KIC4909707,false_positive,2.302365255,1.1503325910230355,0.0015203242734492,15.033884662257089,-0.2102530897350943,2.88,0.0035906639771516,0.0026098486189092,0.8376843498840518,0.1043176564208089,0.9187322913228336,0.3339109465751346,1.7166281550623044,Kepler-LC(3q)
