tic_id,Tmag,Teff,e_Teff,logg,e_logg,rad,e_rad,mass,e_mass,rho,e_rho,lum,MH,d,e_d,ebv,contratio,numcont,priority,disposition,gaiabp,gaiarp,plx,e_plx,Vmag,Jmag,Hmag,Kmag
9837861,9.9021,5235.54,16.3411,,,2.67566,,,,,,,0.104,299.399,4.3855,0.0382545,,,,,11.0479,9.85272,3.31227,0.0485421,10.938,9.008,8.561,8.455
291751373,12.355,6207.39,290.028,4.03891,0.152399,1.72725,0.187982,1.19,0.206923,0.230932,0.099499,3.99061322,-0.069,735.601,32.093,0.120841,1.028646,85,0.000184344084,,13.1223,12.2328,1.33157,0.0588221,12.929,11.601,11.272,11.219
159334269,13.3675,6409.0,122.0,4.40166,,1.18439,,1.29,,0.776427,,2.13230038,,915.093,11.8025,0.0277922,,,,,13.9736,13.3069,1.06378,0.0139894,13.889,12.873,12.597,12.557
369327947,10.1508,3312.0,157.0,4.93979,0.00554921,0.287497,0.00950598,0.262417,0.0206699,11.0431,0.223852,0.008960302,,12.4814,0.0065,0.0,0.014992645,154,0.0180542767,,12.9599,10.2276,80.0903,0.0416592,13.0,8.555,8.004,7.686
302659412,9.4845,5977.0,133.136,3.97186,0.0806694,1.79392,0.0855227,1.1,0.14365,0.19054,0.0425855,3.70026016,,206.826,1.003,0.0279283,0.0176608916,385,0.00233727926,,10.2378,9.44265,4.80617,0.0232729,9.992,8.954,8.711,8.6
381856447,10.7218,4683.0,128.891,4.62071,0.0940297,0.701795,0.0530779,0.75,0.0887353,2.16985,0.603991,0.213408664,,91.299,0.2409,0.0,0.221614555,64,0.00242526457,,11.9342,10.6713,10.9242,0.0286824,11.636,9.843,9.292,9.194
239722954,13.1472,5666.0,122.0,4.23816,,1.26507,,1.01,,0.498856,,1.486044,,602.413,12.609,0.212466,,,,,14.2276,13.0939,1.63205,0.0344648,13.865,12.302,11.917,11.801
77044471,13.2576,5863.0,123.0,4.31759,,1.18274,,1.06,,0.640668,,1.489211,,757.044,13.4985,0.0180827,,,,,14.0168,13.1999,1.2921,0.0233744,13.957,12.652,12.335,12.28
264460005,12.9876,5787.4,106.039,4.14517,0.0757213,1.42878,0.0702261,1.04,0.126391,0.356566,0.0749317,2.06327581,0.376,757.235,15.262,0.0660073,0.1193175,156,0.000171560663,,13.8523,12.9321,1.29198,0.0264108,13.589,12.299,11.964,11.894
201248411,9.9005,4486.0,126.432,4.51652,0.102202,0.764401,0.0628191,0.7,0.0867846,1.56723,0.474143,0.213193789,,61.7856,0.0805,0.0,0.021385042,54,0.00412592245,,11.2349,9.84863,16.156,0.0209251,11.0,8.922,8.4,8.29
232679662,10.3018,,,,,,,,,,,,,875.061,74.2245,0.0314148,,,,SPLIT,10.1827,9.74084,1.11976,0.0941763,10.791,9.324,9.234,9.153
277014266,10.6168,6318.0,134.486,3.68097,0.0905026,2.66768,0.128897,1.245,0.193191,0.0655797,0.0156235,10.215971,,543.011,7.554,0.0746897,0.118396573,708,5.58278443e-05,,11.3208,10.5661,1.81317,0.02542,11.044,10.078,9.831,9.736
184892124,16.0573,3213.0,157.0,4.93347,0.00109246,0.293047,0.0116176,0.268704,0.0219432,10.6773,0.396357,0.008245409,,185.731,4.86,0.011028,,,,,19.0844,16.1467,5.36069,0.139692,,14.348,13.769,13.499
71582156,9.16067,5874.0,119.318,4.37711,0.075839,1.10649,0.0514447,1.064,0.131071,0.785416,0.166383,1.313182,,108.848,0.3585,0.00663604,0.00136727782,49,0.003501759,,9.91629,9.11765,9.15828,0.0300253,9.736,8.597,8.309,8.23
230086768,13.4447,3428.0,157.0,4.83663,0.00269211,0.389199,0.0116133,0.379236,0.0202686,6.43272,0.231906,0.0188452285,,89.6716,0.26635,0.0,0.000215414577,51,0.00375326234,,16.0101,13.5021,11.123,0.0328803,15.776,11.963,11.388,11.146
233059608,6.895,6603.0,110.395,4.17863,0.0868974,1.58365,0.0635955,1.38,0.232049,0.347459,0.0785498,4.29514027,,66.3631,0.14805,0.0,0.747650743,84,0.0112878494,,7.41793,6.86958,15.0397,0.0333689,7.31,6.48,6.323,6.315
245462406,10.2948,6777.0,159.742,3.55013,0.0932833,3.34696,0.158272,1.45,0.252064,0.0386737,0.00971498,21.2885723,,551.666,10.336,0.255399,0.0358800255,592,3.116089e-05,,11.0969,10.2359,1.78457,0.0336931,11.008,9.655,9.419,9.322
290302097,12.7858,5301.0,126.407,4.49853,0.083813,0.88979,0.0502312,0.91,0.120139,1.29175,0.301927,0.5632499,,363.632,1.88,0.0675891,0.150583833,661,0.000771828869,,13.8037,12.7313,2.72116,0.0141103,13.571,12.018,11.601,11.501
376682699,10.381,9218.0,397.909,4.20695,0.0724171,1.99603,0.063392,2.34,0.338867,0.294251,0.0568562,25.9163532,,544.233,7.681,0.167945,0.237040266,457,9.02831744e-05,,10.6007,10.3244,1.80902,0.0257315,10.59,10.098,10.114,10.085
321857016,11.2287,5387.0,136.579,4.46259,0.0853171,0.940037,0.0535176,0.935,0.117864,1.12558,0.269074,0.670458853,,201.918,0.9145,0.0220791,0.0182649549,295,0.00186963868,,12.1625,11.1817,4.9237,0.0222619,11.655,10.557,10.191,10.119
256414077,10.5907,6747.0,308.496,4.07992,,1.81303,,1.441,,0.241797,,6.136869,,377.17,18.481,0.146427,,,,,11.1958,10.4695,2.63216,0.126405,10.973,9.747,9.396,9.263
295599256,9.941,8152.0,130.044,4.15162,0.072456,1.96177,0.0646482,1.99,0.287445,0.263577,0.0484395,15.3125687,,417.08,7.204,0.0780968,0.116962157,337,0.0009152642,,10.2091,9.89749,2.36981,0.0410847,10.062,9.639,9.536,9.507
16920150,10.1583,5219.0,133.609,4.55718,0.0853711,0.82204,0.047289,0.889,0.115541,1.60038,0.379163,0.451678723,,101.358,0.417,0.0234132,0.0441911,37,0.00234125927,,11.1602,10.1134,9.83728,0.0403271,11.031,9.425,9.015,8.903
233541860,9.9592,4006.0,121.607,4.53258,0.117073,0.711893,0.0713367,0.63,0.0827222,1.74621,0.627169,0.11758934,,44.3531,0.0525,0.0,0.0229695458,119,0.0141888512,,11.651,9.8968,22.5174,0.0264686,11.403,8.728,8.079,7.925
139118482,11.3366,6179.07,146.495,4.38547,0.0903187,1.15409,0.063799,1.18,0.171932,0.767652,0.191898,1.74930525,-0.076,332.565,4.8205,0.0160593,0.0357872136,22,0.000711352,,11.9727,11.2684,2.97871,0.0432519,11.838,10.706,10.452,10.37
122485078,10.0106,7719.0,139.895,3.73764,0.0787731,3.01919,0.111774,1.817,0.287543,0.0660211,0.0131031,29.15548,,463.156,9.894,0.388075,0.03744341,416,3.57925346e-05,,10.7452,9.93889,2.13164,0.0457497,10.553,9.315,9.162,9.036
412259468,11.0285,8037.0,156.255,4.26402,0.0793857,1.70185,0.0645226,1.94,0.310962,0.393582,0.0805134,10.8871746,,607.29,13.915,0.0431277,0.0834108442,753,5.5284956e-05,,11.2731,10.9845,1.61903,0.0374189,11.287,10.763,10.681,10.674
264678534,7.5825,5071.0,141.327,4.58292,0.0936097,0.780338,0.0534899,0.85,0.105302,1.78884,0.4867,0.362772673,-0.07,28.2938,0.0312,0.0,0.00821350049,88,0.01490217,,8.60509,7.54025,35.3146,0.0386907,8.37,6.83,6.391,6.312
95129101,10.8508,6621.86,137.686,4.32812,0.093683,1.33808,0.0645578,1.39,0.227293,0.580183,0.143128,3.10156631,-0.011,343.469,5.973,0.0197849,0.0811957046,94,0.000628751644,,11.3905,10.8009,2.88359,0.0502363,11.026,10.402,10.256,10.192
374908020,6.841,,,,,,,,,,,,,,,,,,,ARTIFACT,,,,,,9.368,9.444,13.523
235683377,12.4934,3328.0,157.0,4.91612,0.00465389,0.308799,0.00922995,0.286682,0.0201815,9.73583,0.186558,0.0105385231,,41.1659,0.06165,0.0,0.0108558983,109,0.0102309054,,15.2678,12.5664,24.263,0.0361149,15.39,10.925,10.332,10.089
371210825,10.9894,4252.94,105.282,4.36516,0.0942968,0.886884,0.070412,0.665,0.0751074,0.95328,0.265145,0.231838584,-0.214058,103.107,1.187,0.00703072,0.014284201,120,0.00109785888,,12.4819,10.9299,9.67191,0.110782,12.075,9.892,9.244,9.152
142748283,13.4764,3285.0,157.0,4.98992,0.014318,0.247331,0.00734744,0.217977,0.0200839,14.407,0.0467259,0.00641790545,,48.4809,0.098,0.0,0.0007661185,50,0.00246565253,,16.3425,13.5556,20.5978,0.0413973,15.92,11.877,11.298,11.021
15692883,9.7116,6064.0,131.661,3.56749,0.0822776,2.89621,0.140201,1.13,0.1522,0.0465146,0.0104508,10.2185917,,371.414,6.1705,0.0518332,0.000357602839,38,0.0004753343,,10.4663,9.66607,2.66418,0.0443852,10.295,9.117,8.906,8.79
33878688,11.1762,5168.33,120.487,4.61,0.0839093,0.769618,0.0459347,0.88,0.107894,1.93044,0.466172,0.380755544,-0.168765,144.133,0.424,0.0475362,0.216007218,210,0.00564511726,,12.1841,11.1254,6.90915,0.0202412,12.408,10.414,9.954,9.855
258514800,10.1522,5466.0,121.494,4.48625,0.0772158,0.92499,0.0470452,0.956,0.11332,1.20794,0.255515,0.6880932,,125.463,0.336,0.0129558,0.0289331619,137,0.006574009,,11.0458,10.1055,7.94156,0.0212046,10.936,9.465,9.087,9.061
388104525,11.6035,5650.0,129.426,4.3263,0.0738158,1.13732,0.0577764,1.0,0.121147,0.679754,0.140611,1.18755519,,302.448,2.004,0.0719783,0.0460761972,55,0.00174567569,,12.5072,11.5524,3.27755,0.0217442,12.314,10.924,10.612,10.545
89020549,10.8061,5304.0,130.477,4.45011,0.083551,0.940806,0.0527538,0.91,0.113124,1.0928,0.256805,0.6311159,,163.678,0.987,0.00813283,0.00405893056,48,0.00140121044,,11.7575,10.7641,6.08093,0.0365654,11.197,10.141,9.762,9.646
409459226,10.5816,3435.0,122.0,,,102.025,,,,,,,,4153.03,1077.88,0.346846,,,,,13.7412,10.6611,0.186127,0.0634001,13.69,8.544,7.547,7.161
283419843,12.5375,5916.0,122.303,4.02617,0.077383,1.66978,0.0900829,1.08,0.129544,0.231976,0.049818,3.07700372,,738.519,19.423,0.0741587,0.0474797562,213,0.000189175465,,13.3548,12.4806,1.32608,0.0353211,13.121,11.892,11.604,11.528
260128333,11.4881,5723.2,110.295,4.08406,0.0743385,1.51811,0.0699799,1.02,0.122643,0.291535,0.0585864,2.22769952,-0.4,399.017,3.1375,0.0213546,0.0185551289,98,0.00169670011,,12.1738,11.4365,2.47735,0.019555,11.722,10.95,10.695,10.635
350332997,11.7611,5537.0,130.1,3.78345,0.0806266,2.09264,0.109347,0.97,0.121111,0.10585,0.0237613,3.708348,,586.704,7.0895,0.0538441,0.473251671,77,0.000684083963,,12.681,11.712,1.67564,0.0204404,12.4,11.068,10.735,10.636
68035558,11.483,,,,,,,,,,,,,,,,,,,ARTIFACT,,,,,,11.211,15.031,10.872
451599528,7.5622,6058.59,110.537,4.20385,0.0775117,1.39203,0.060098,1.13,0.152876,0.41892,0.0874911,2.3522265,,70.0154,0.6784,0.0,0.0013363508,182,0.0054070577,,8.28681,7.52503,14.2561,0.137331,8.11,7.018,6.723,6.654
63013648,10.8481,5509.85,120.263,4.39122,0.0795599,1.03786,0.0538694,0.967,0.119146,0.864998,0.188073,0.8943924,0.0181734,193.901,1.9525,0.0208897,0.005791262,90,0.0,,11.7073,10.8059,5.12909,0.0515467,11.359,10.201,9.834,9.768
97700520,7.6095,,,,,,,,,,,,,510.295,9.32,0.0764876,,,,,7.41001,7.57343,1.93168,0.0355077,7.49,7.674,7.8,7.776
51234631,10.1653,6304.0,139.541,4.11042,0.0900944,1.6225,0.0905754,1.238,0.186019,0.289843,0.0721288,3.74568319,-0.03,272.655,2.8845,0.0403898,0.05175027,81,0.0009778346,,10.7776,10.1169,3.63921,0.0385063,10.814,9.667,9.476,9.406
349095149,10.0564,5665.0,127.025,4.42677,0.0789466,1.01814,0.0490778,1.01,0.128814,0.956961,0.209755,0.961861253,,138.411,0.3865,0.0331353,0.03026625,144,0.007857747,,10.9092,10.0101,7.19597,0.0200197,10.494,9.433,9.089,9.036
366074069,9.78876,6146.0,188.915,3.7794,0.0907841,2.30507,0.109186,1.166,0.186211,0.0952017,0.024399,6.830212,,317.752,2.623,0.0363397,0.6171894,376,8.52913945e-05,,10.497,9.74148,3.11848,0.0257827,10.309,9.255,8.988,8.921
198241702,10.9897,5517.0,124.91,4.56667,0.0843794,0.848906,0.0452839,0.969,0.128979,1.58396,0.360851,0.601486146,,172.138,0.693,0.0139266,0.0247454662,44,0.00570454542,,11.8678,10.9441,5.78043,0.023219,11.618,10.303,9.952,9.89
52041724,9.87542,7455.0,409.925,4.16966,0.0972548,1.78115,0.0788819,1.71,0.321401,0.302618,0.0741694,8.828486,,278.829,7.176,0.252436,0.012062463,543,0.00012678573,,10.5029,9.81555,3.56163,0.0915099,10.282,9.332,9.133,9.068
459903429,8.71289,4913.0,122.0,,,3.96025,,,,,,,,221.791,1.2735,0.0234911,,,,,9.84562,8.66753,4.47997,0.0256856,9.585,7.806,7.294,7.23
348755728,13.3462,3477.0,157.0,4.74303,0.00821872,0.493576,0.0149633,0.491671,0.0205038,4.08896,0.201564,0.0320790522,,115.369,0.8545,0.00986981,0.100042872,111,0.0006810298,,15.8167,13.3967,8.63966,0.063728,15.792,11.871,11.234,10.994
373576942,12.8424,6245.0,136.141,4.11958,0.0884598,1.58721,0.0767714,1.21,0.173465,0.302607,0.0739334,3.45219231,,891.899,12.153,0.065132,0.246274337,732,2.133161e-05,,13.5469,12.7833,1.09245,0.0151604,13.335,12.29,12.052,11.95
163539739,11.7819,3841.0,157.0,4.69364,0.00934387,0.55035,0.0160576,0.545569,0.0200982,3.2729,0.166108,0.059395,,75.5759,0.15495,0.0,0.326394856,648,0.00182900147,,13.7168,11.7946,13.2028,0.0269297,13.502,10.601,9.939,9.735
312259170,10.4049,10692.0,735.402,3.79992,0.0882235,3.46989,0.173347,2.77,0.392718,0.066303,0.0153963,141.762512,,969.594,30.5625,0.294211,0.113655552,751,3.060113e-05,,10.6353,10.3207,1.00337,0.0322386,10.527,10.06,10.02,9.993
377024332,9.08987,6200.0,104.448,4.24825,0.0783394,1.35732,0.0532261,1.19,0.171777,0.475887,0.09828,2.45258212,-0.05,140.69,1.222,0.0159091,0.0900988057,46,0.0,,9.77204,9.04791,7.07969,0.0612675,9.57,8.554,8.308,8.294
79748331,10.0059,4656.0,128.036,4.57214,0.0961239,0.737189,0.0567035,0.74,0.08544,1.84712,0.524162,0.230093673,,68.0726,0.362,0.0,0.0452137478,217,0.003259746,,11.2347,9.95632,14.662,0.077535,10.938,9.097,8.628,8.467
440801822,8.9362,6699.0,,,,1.57195,,,,,,,,144.297,,,0.0109850438,211,0.00175599684,,9.38861,8.77131,,,9.264,8.316,8.103,8.047
162802770,11.1897,6309.0,130.575,4.32298,0.0841433,1.27132,0.0568342,1.24,0.18442,0.603466,0.136187,2.30700946,,344.045,3.3105,0.0502747,0.05007254,254,0.0007463113,,11.8594,11.134,2.87801,0.0277574,11.693,10.647,10.372,10.325
452810327,12.5398,6114.0,126.075,4.01601,0.0852124,1.74333,0.0865727,1.15,0.157863,0.21705,0.050756,3.82609367,,825.004,18.9655,0.0625032,0.451636434,99,0.000153532485,,13.2796,12.4803,1.18329,0.0276532,12.969,11.936,11.655,11.626
157698565,10.7211,5938.0,133.545,4.4132,0.0812161,1.06942,0.049809,1.08,0.146865,0.883041,0.197253,1.28100455,,200.273,0.829,0.104987,0.02415617,295,0.00172935647,,11.5795,10.6715,4.96434,0.0205166,11.415,10.071,9.693,9.632
229742722,9.93689,6415.0,131.285,4.25577,0.0868657,1.40156,0.0615226,1.291,0.197742,0.46891,0.110007,2.997132,,224.385,1.167,0.0231969,0.003850057,114,0.005189093,,10.5542,9.89517,4.42782,0.0230062,10.33,9.479,9.26,9.243
32487566,10.5853,6034.0,132.477,4.26998,0.0823565,1.28427,0.0685126,1.12,0.14845,0.528754,0.11871,1.9698143,0.16,252.759,4.676,0.0183934,0.07862776,31,0.0008776186,,11.3137,10.5376,3.92919,0.0726098,11.297,10.021,9.775,9.69
166184426,11.1825,3327.0,157.0,4.91379,0.00433214,0.31097,0.00932766,0.289172,0.0202044,9.61614,0.192406,0.0106743863,-0.494175,22.4731,0.04095,0.0,1.08524346,269,0.00471800473,,13.9586,11.2564,44.469,0.0805312,12.911,9.589,9.038,8.756
841226527,11.4794,,,,,,,,,,,,,345.366,3.565,0.0415089,,,,,11.9543,10.9612,2.86682,0.0296637,12.1889,,,
232982938,11.1315,5809.0,127.243,4.06758,0.0756534,1.56229,0.077902,1.04,0.127661,0.272742,0.0573015,2.50392222,,369.986,2.467,0.0167006,0.0477862246,52,0.002074657,,11.9134,11.0816,2.67395,0.0178861,11.975,10.509,10.252,10.173
149601126,13.4006,4944.0,122.0,4.5144,,0.824284,,0.81,,1.44629,,0.365731269,,395.398,2.241,0.0491665,,,,,14.5442,13.3469,2.5002,0.014228,14.216,12.522,12.081,11.905
269333648,10.6693,5822.0,134.644,3.97411,0.0811737,1.74814,0.0879899,1.05,0.131893,0.196545,0.0436062,3.16326332,,296.271,4.2295,0.149262,0.0921330452,401,0.00107193377,,11.6241,10.6227,3.34745,0.0478085,11.529,9.935,9.62,9.489
441765914,10.8812,4902.0,123.229,4.5026,0.089012,0.831423,0.0533367,0.802,0.0978188,1.39543,0.36388,0.35961,,126.46,0.359,0.0178726,0.02117564,63,0.00633845525,,12.0087,10.8327,7.87874,0.022275,11.638,10.054,9.607,9.521
342642208,10.1669,5389.0,122.611,4.05881,0.0806736,1.49636,0.0796055,0.935,0.114776,0.279064,0.0638717,1.7013706,,198.473,1.393,0.0159155,0.07699293,642,0.00119599828,,11.0893,10.1173,5.0099,0.0350975,10.887,9.469,9.172,9.071
232568235,9.75874,5432.0,126.085,4.50746,0.0819319,0.898416,0.0485427,0.947,0.122263,1.30592,0.292787,0.633123934,,101.251,0.2835,0.00497252,0.007574338,62,0.005043576,,10.66,9.71819,9.84761,0.0274353,10.474,9.103,8.776,8.684
420645189,10.1374,5937.0,142.24,4.44855,0.0775541,1.02867,0.0474372,1.084,0.136359,0.995875,0.211601,1.18443882,,158.493,0.8355,0.0270335,0.028717272,185,0.00250275061,,10.894,10.0878,6.28072,0.0330011,10.595,9.546,9.211,9.163
160045097,11.3069,4336.0,121.303,4.62012,0.0989097,0.668693,0.0560352,0.68,0.0774836,2.2742,0.686373,0.142398641,,95.2649,0.1813,0.0,0.004232903,45,0.00304364646,,12.7431,11.2493,10.4681,0.0198307,12.329,10.248,9.68,9.552
258871793,12.6445,5954.0,124.618,4.26434,0.0755711,1.2752,0.0605402,1.09,0.139309,0.525644,0.110614,1.8411392,,627.627,6.267,0.0251134,0.0565177649,109,0.00113801821,,13.3835,12.585,1.56446,0.0157896,13.174,12.027,11.699,11.658
295354126,8.1773,12464.0,126.0,,,,,,,,,,,401.097,7.8685,0.15202,,,,,8.18533,8.12206,2.46579,0.0485142,8.19,8.045,8.095,8.08
54002556,11.6235,5076.0,127.737,4.53021,0.0856718,0.829157,0.0517714,0.85,0.0989404,1.49111,0.371412,0.411201268,,190.422,1.7605,0.0206068,0.0224687681,25,0.0008638321,,12.6725,11.5707,5.22313,0.0481891,12.456,10.855,10.401,10.315
389238529,10.9987,7000.0,205.807,4.32731,0.105069,1.40974,0.0908719,1.54,0.269981,0.549673,0.159952,4.298971,0.25,416.129,8.4485,0.0555042,0.126439244,158,0.000568986,,11.566,10.9447,2.37579,0.0483933,11.239,10.532,10.341,10.294
258804746,9.5209,4079.0,125.959,4.58376,0.112971,0.676459,0.0663316,0.64,0.0780983,2.06755,0.695284,0.114128128,,36.0559,0.0593,0.0,0.001141295,26,0.004435909,,11.1423,9.47089,27.7059,0.0452671,10.9,8.356,7.729,7.554
100566492,11.117,6282.4,105.629,3.92936,0.0781092,1.99207,0.0877286,1.23,0.173846,0.155593,0.0326569,5.56937647,-0.305,523.756,8.6515,0.031938,0.0145117734,126,0.0003530349,,11.7484,11.0632,1.88108,0.0312898,11.388,10.568,10.386,10.322
142381532,9.7722,4760.0,117.245,4.49442,0.0874009,0.822372,0.0544045,0.77,0.0892913,1.38448,0.357668,0.312794447,,71.6456,0.11495,0.0,0.06409204,25,0.004690719,,10.9461,9.72429,13.9287,0.0222212,10.728,8.907,8.452,8.332
229091748,12.7226,5753.0,131.893,4.41651,0.0810115,1.04039,0.0512915,1.03,0.1291,0.914637,0.202479,1.06822932,,506.62,5.226,0.0115991,0.00885751,36,0.0004359538,,13.5086,12.666,1.94507,0.0202079,13.359,12.092,11.787,11.744
142087638,11.1464,6142.0,132.18,4.35874,0.0831648,1.18003,0.0538191,1.16,0.158231,0.705955,0.161211,1.78534079,,295.737,2.154,0.0641818,0.02476782,148,0.00313275564,,11.8862,11.0931,3.35265,0.0244436,11.526,10.533,10.252,10.212
439867639,13.1292,3333.0,157.0,4.95786,0.0096125,0.272233,0.00820015,0.245288,0.020165,12.1578,0.0970336,0.008239816,,48.582,0.24745,0.0,0.004396264,25,0.00177763263,,15.8916,13.201,20.5557,0.104064,15.692,11.555,11.033,10.779
377290815,9.91892,6306.0,122.849,4.00338,0.0842943,1.83603,0.078294,1.239,0.188028,0.200186,0.0460358,4.802511,,285.002,1.661,0.0185042,0.0110486671,204,0.00301378,,10.5593,9.8747,3.47994,0.0202994,10.448,9.458,9.18,9.132
259962054,12.2423,3209.0,157.0,5.01096,0.0173388,0.232489,0.00694433,0.202161,0.0200851,16.0876,0.161029,0.00516390661,,24.7894,0.0285,0.0,0.004705224,55,0.008618102,,15.2793,12.3345,40.3109,0.0460064,15.017,10.56,10.053,9.722
166836920,8.93,6079.0,131.581,4.02935,0.0824948,1.70927,0.0782412,1.14,0.1599,0.228283,0.0497953,3.59455085,,158.66,0.8045,0.0172332,0.000813353457,29,0.00241578184,,9.63976,8.88946,6.27403,0.0317206,9.475,8.436,8.129,8.088
298663873,8.56854,5739.0,129.475,4.02569,0.0736056,1.62762,0.0825628,1.025,0.124682,0.237721,0.048873,2.58907223,,116.685,0.2665,0.00996883,0.00693234568,115,0.008157275,,9.37182,8.52699,8.54116,0.0194285,9.162,7.965,7.677,7.604
684936227,11.9755,,,,,,,,,,,,,57.6851,3.6551,0.0,,,,DUPLICATE,13.605,11.9006,17.4296,1.06517,13.3229,,,
287080092,8.80616,6114.0,122.03,4.293,0.0838503,1.26841,0.0553769,1.152,0.1689,0.56451,0.127603,2.02542877,,113.335,0.292,0.00730963,0.000536505948,38,0.0108332885,,9.48908,8.76199,8.7945,0.022553,9.327,8.251,7.962,7.934
362220495,9.863,,,4.56973,0.0176199,0.699973,0.0265559,0.66347,0.0234386,1.93454,0.152305,0.0,,,0.288849,,3.026455,90,0.00669544563,,,,28.9859,0.244736,13.23,7.791,7.386,7.11
326732851,10.5365,4963.0,122.0,,,4.96032,,,,,,,,550.191,8.1875,0.211088,,,,,11.9047,10.5036,1.78915,0.0268385,11.462,9.461,8.937,8.801
304142124,7.8436,5167.22,109.53,4.5011,0.0769711,0.867451,0.044593,0.87,0.0999353,1.33286,0.293143,0.4832957,0.207904,36.9941,0.0688,0.0,0.0301841348,2875,0.000916184334,,8.84644,7.80167,27.0025,0.0498858,8.62,7.099,6.729,6.591
469184909,12.4794,,,,,,,,,,,,,1205.9,49.43,0.607229,,,,,12.6973,12.321,0.80197,0.0336707,12.536,12.048,12.011,11.958
402898317,10.6699,4455.0,125.547,4.55621,0.0998748,0.730261,0.0598493,0.7,0.0838102,1.79748,0.543379,0.18925257,,82.7982,0.1586,0.0,0.004763311,119,0.007787615,,12.026,10.6165,12.0486,0.0229581,11.925,9.715,9.115,8.975
198485881,12.9672,3446.0,157.0,4.89707,0.00280431,0.326932,0.00965778,0.30755,0.0201328,8.80123,0.203087,0.01357909,,57.7911,0.1051,0.0,0.0023639265,42,0.00292157056,,15.4971,13.0223,17.2748,0.0312343,15.211,11.47,10.89,10.673
388130235,10.7891,5030.6,69.0,,,3.00338,,,,,,,-0.29,454.103,4.654,0.0336444,,,,,11.8641,10.7397,2.17338,0.0223967,11.612,9.96,9.504,9.417
364075352,10.9591,6641.0,158.837,4.38005,0.0919378,1.26315,0.053397,1.396,0.242746,0.692668,0.16202,2.795989,,310.885,1.81,0.122772,0.03775132,123,0.0022089933,,11.6262,10.9018,3.18779,0.0185852,11.853,10.385,10.161,10.091
29336129,12.5246,6361.0,136.99,4.09193,0.0836447,1.6787,0.0733066,1.27,0.192348,0.268463,0.061648,4.15664,,762.471,13.8775,0.166338,0.172365531,1112,2.865247e-05,,13.3229,12.4608,1.28312,0.0236824,13.195,11.802,11.507,11.44
224313733,10.9374,5709.18,120.955,4.44236,0.0770488,1.00497,0.0480301,1.02,0.12655,1.00495,0.211101,0.966705143,0.00160549,210.486,0.9345,0.0126908,0.00032277935,34,0.00219385675,,11.7151,10.8879,4.72206,0.0209302,11.526,10.333,10.03,9.954
130611752,12.8004,5643.0,135.496,4.09618,0.0810724,1.48233,0.0789523,1.0,0.130469,0.307019,0.0703031,2.00735927,,684.386,6.139,0.0689916,0.0960158259,219,0.000319427578,,13.6982,12.7448,1.43229,0.0130085,13.424,12.092,11.726,11.657
176956893,11.4057,5720.85,123.262,3.44967,0.0771706,3.15138,0.169143,1.02,0.120309,0.0325911,0.00705631,9.583805,0.124314,788.317,13.197,0.0494634,0.0103604645,183,0.0005913505,,12.1959,11.352,1.23976,0.0210737,12.254,10.767,10.539,10.41
271042173,12.0482,6198.73,176.357,,,,,,,,,,-0.382371,1280.66,42.695,0.0831044,,,,SPLIT,12.6022,11.8354,0.75263,0.0258136,12.094,11.186,10.931,10.873
158916431,9.9094,7272.0,126.265,3.9973,0.0851953,2.12719,0.0808844,1.64,0.273988,0.170382,0.0370879,11.4005146,,402.908,4.1665,0.0309859,0.0234386474,201,0.000953526,,10.3116,9.87112,2.45336,0.0254721,10.222,9.565,9.416,9.384
70887357,8.64807,5609.0,127.425,3.85553,0.0810014,1.94771,0.102432,0.992,0.123554,0.134257,0.0300069,3.38288379,,139.212,0.7375,0.00828469,0.0004494872,37,0.00171407079,,9.48912,8.604,7.15462,0.037758,9.293,8.024,7.651,7.58
252479260,9.007,5357.72,112.36,4.37098,0.0814717,1.04181,0.0524246,0.93,0.116828,0.822477,0.187391,0.8057266,0.282809,81.7647,0.2497,0.0,0.0699240044,59,0.0036476932,,9.9494,8.96052,12.2014,0.0370761,9.763,8.293,7.935,7.837
