tid,pl_orbper,label,pl_trandep,pl_tranmid
48476907,4.7192734,false_positive,1557.0,2460030.273032
162729620,13.4364908,false_positive,4735.0,2460051.304076
429304876,6.8392388,planet,1213.0,2460037.259934
197643976,3.535713,planet,3116.0,2460179.094875
259099556,1.6290926,false_positive,411.7525108,2459937.955167
153651591,2.1456324,false_positive,1438.6746953,2459230.769216
147797743,3.691559,planet,16316.0231993,2459940.374302
271424111,3.2687063,planet,9692.5415934,2459393.028617
372207328,0.2792211,planet,779.0,2459909.915493
348755723,4.503645,false_positive,12525.725237,2458517.809802
53189332,9.2897006,planet,6241.2619064,2458544.650778
224418572,2.8465928,false_positive,2110.0,2459791.235591
355732304,2.5411063,false_positive,8720.0,2459794.235051
74482749,1.2622658,false_positive,3711.7152579,2460744.737404
271431851,7.8864218,planet,6241.5672443,2459397.093442
294283951,4.3724063,false_positive,1642.1950326,2459422.141727
18318288,1.3888584,planet,1372.5136834,2458984.759725
122375047,9.2866733,planet,713.8494352,2459398.896348
350814622,3.2135636,planet,654.7322821,2459391.482922
268159158,4.7082414,planet,10708.303583,2459420.863418
344926234,0.49359,false_positive,246.702105,2458517.428167
256349966,14.5877856,false_positive,3374.0,2459906.003673
286132427,0.493379,false_positive,194.341058,2458517.43594
53735810,4.0860495,planet,7083.7091188,2458544.170492
54085154,1.0014437,false_positive,416.0,2460037.452461
151728428,3.9997367,false_positive,7460.0,2459786.271014
41422753,2.4710528,false_positive,5420.0,2459792.210191
131979339,22.6384642,false_positive,4982.0,2459986.476263
20988926,5.3194765,false_positive,3640.0,2459791.246452
35883621,3.0519843,false_positive,892.0,2459984.008322
262781201,1.3154261,false_positive,285.0,2460283.55214
80275202,3.6649528,false_positive,3865.0,2459983.317258
19342878,1.3328252,planet,19240.1766706,2459963.429938
98613492,1.0617107,false_positive,2369.0,2459934.888565
146463781,0.417921,false_positive,41644.893112,2458517.476816
274002141,1.6197991,false_positive,31095.0,2459935.162255
75650448,18.184189,planet,9343.0,2460093.829735
54962195,2.5989031,planet,1953.2615465,2458544.387711
341297143,3.8421028,false_positive,8920.0,2459813.907629
380517859,1.109435,false_positive,27240.0,2459823.570109
294090620,8.044239,false_positive,4937.505363,2459968.122746
106114491,9.7216312,false_positive,1830.0,2459813.860054
384984325,8.5386633,planet,1730.0,2459908.090635
154459165,3.1471655,false_positive,1440.0,2459983.664716
364408162,3.1256662,false_positive,4065.0,2459848.690225
187532854,1.6513066,false_positive,1751.0,2459934.8744
78154865,0.493826,false_positive,310.570859,2458517.42793
328513434,1.7904917,planet,47315.0,2459933.595246
55092869,4.7359232,planet,2338.8745559,2459988.88442
15827263,3.9525732,false_positive,857.0,2460505.209665
73723286,14.066109,false_positive,16514.0482965,2458547.302488
174328045,5.0569708,planet,795.0,2460601.085824
232941965,7.1487697,planet,1900.0,2459818.905315
15682927,0.9655766,false_positive,3140.0,2459823.159717
277987172,6.3989216,false_positive,3830.0,2459824.052187
412961700,2.5183846,false_positive,616.0227482,2459230.346492
375199523,1.9447712,false_positive,2880.0,2459822.064534
210083929,2.3927114,planet,13405.0,2459849.639834
129107501,3.6534344,false_positive,24705.0,2459850.633702
118021229,0.88501,false_positive,820.279,2458518.2814
82362447,2.819817,false_positive,183631.033642,2458517.560677
73244652,8.2100724,false_positive,4190.0,2459600.062651
353586703,3.0043128,false_positive,6000.0,2459961.599204
147977348,5.0037758,planet,7390.0,2459250.338129
278726770,9.5160032,false_positive,527.949401,2460973.585036
262457587,0.8219599,false_positive,17968.0,2460123.325734
126171392,0.7835688,false_positive,7440.0,2459823.081326
270841724,18.90372,false_positive,24270.0,2458522.02359
294173437,5.555905,false_positive,3750.0,2459820.580689
452483795,2.4515393,false_positive,7520.0,2459823.08489
146261607,8.4915117,false_positive,40640.0,2459262.045754
273774284,17.2182695,false_positive,4810.0,2459821.923032
423903685,4.0938735,false_positive,16964.0,2459845.510624
402740809,1.5801759,false_positive,6187.0,2459851.468348
190496853,4.6616079,planet,11972.0,2460010.013606
117068362,4.2005957,false_positive,4448.0,2459849.027362
86005116,0.4916402,false_positive,29113.0,2459852.547945
404456775,3.0444485,planet,30036.0,2459851.207721
333736132,731.9966539,planet,16102.9689949,2459283.547474
101955023,1.6289322,planet,2512.1192447,2459280.989404
329709756,12.5482879,false_positive,49260.0,2459849.154995
305506996,2.3682389,planet,48700.0,2459817.689666
196286587,10.4137962,false_positive,1948.0,2459974.937344
467006627,15.4159906,false_positive,4500.0,2459801.155922
289125016,6.2043746,false_positive,4380.0,2459822.527363
128463355,13.9086,false_positive,4760.0,2458493.08509
141227133,2.42232,false_positive,5696.52,2458518.70004
51637609,2.709631,planet,10819.0,2459849.075692
26583436,6.1429164,false_positive,3871.0,2459851.702422
347018922,1.1919382,false_positive,2692.0,2460635.558306
437242640,4.3176859,planet,11283.0,2460031.706114
219401954,0.861484,false_positive,286.708078,2458570.226021
55383975,48.0511988,false_positive,14503.3604877,2458366.772014
150247134,12.8650769,false_positive,1070.0,2459144.828069
18885659,2.8890956,planet,36105.0,2460503.943244
184952758,4.109953,false_positive,434.0,2460007.695053
325086150,5.4934218,false_positive,18470.0,2460495.627524
272840455,6.8733768,planet,3501.1631364,2459424.944384
169081296,16.2385246,planet,684.9090611,2458690.156638
271052158,5.9605542,planet,737.904182,2458713.371243
219698950,3.4464529,planet,16320.7911726,2458570.564724
400466395,5.1391542,false_positive,6171.0,2460311.734906
77156829,0.8602406,planet,719.5357708,2458411.473627
435339558,21.9903619,planet,1122.3021089,2459456.138592
56658270,8.8349261,planet,6132.2553437,2459475.615758
131419878,3.16043,false_positive,203.33,2458494.08915
274198407,4.662632,planet,1943.3492565,2459419.9931
187309502,3.5868547,planet,13809.758268,2460776.225269
15445551,1.6827917,planet,8131.4342611,2458569.66758
437444661,17.9758603,planet,3159.4996574,2460776.476517
46020827,9.3911326,planet,6074.3894093,2460794.2165
145368316,1.6096874,planet,15269.5334453,2460775.659327
50171060,1.257813,planet,7385.3106816,2460775.325905
229047362,3.764873,planet,22257.118447,2458572.990673
27635334,4.7335575,planet,930.2503519,2459502.375963
17129975,1.5142292,false_positive,5271.4558635,2460340.479242
271749758,11.714447,planet,12763.9935022,2460342.99711
436575927,5.0957983,planet,714.0,2460250.885968
344416349,7.8365317,false_positive,4532.0,2460525.487115
442530946,3.7130279,planet,10664.9875098,2460804.77465
126325985,3.312816,planet,9473.166386,2460804.314174
11270200,3.1432403,planet,4968.9753741,2460806.062159
77202722,3.3566052,planet,17292.2979757,2460805.31211
104024556,2.0219583,planet,10040.0,2460064.168409
71841620,5.084334,planet,5787.6432946,2460803.446331
68952448,4.6144478,planet,15541.995749,2460803.328685
336732544,3.2771118,planet,15566.1440892,2460805.293336
301258470,12.4563692,planet,10352.6423902,2460812.205917
441422655,1.5435057,planet,25465.6222993,2460883.407275
248075138,4.9816784,planet,18110.0,2459332.02995
26078330,8.754708,planet,1527.6748939,2459451.225412
113921235,59.8473992,planet,11392.7507656,2459518.397405
261141602,1.4956727,false_positive,3708.0,2460310.065308
435673126,11.5175506,false_positive,12852.0,2460510.057066
51318828,6.8782937,false_positive,11342.0,2460532.301638
250977648,4.6080854,planet,435.5578168,2460807.332477
119262291,4.1747143,planet,14026.6940585,2460804.961676
102068384,2.5001361,planet,13027.0636057,2460804.761801
12611594,1.9155258,planet,7383.1867077,2460803.361443
96847781,3.5841,planet,7727.5058354,2460804.332152
130633912,5.2913602,planet,11253.2758897,2460807.717198
301031110,3.8304162,planet,12299.893921,2460803.441097
14614418,0.8378453,planet,21355.7850721,2458569.538097
271898990,1.747633,planet,16779.7987149,2460803.105262
169504920,3.1052319,planet,13036.1538292,2460803.114126
11439959,3.6188769,planet,12658.2718767,2460805.763535
248111245,4.6370479,planet,7765.9973286,2459310.764623
55390413,1.8819016,false_positive,5107.0,2460309.126842
41875043,0.9602835,false_positive,3132.0,2460337.887281
444977814,11.3689753,false_positive,5979.0,2460328.262835
150428135,16.051106,planet,2768.5212418,2459303.157062
410245915,0.9889446,false_positive,979.0,2459986.360794
459728249,8.9653531,planet,7094.0,2460552.910086
174143743,0.46132,false_positive,220.0,2458492.31313
418866096,6.6308943,false_positive,6379.0,2460557.305162
275717567,4.1723,planet,46257.0,2460576.091201
14661418,4.722816,planet,22675.3812671,2458570.990969
118798035,11.5317273,planet,3881.313889,2460847.17609
146364192,2.3691651,planet,316.0727654,2459090.174433
380255458,6.569208,planet,14456.0192142,2459559.04535
56815340,9.5802888,planet,354.2093066,2459554.243825
37348844,0.7668221,planet,27011.2228725,2460989.040876
1333933,3.2757945,planet,11304.975042,2460989.988472
289441015,1.5342604,false_positive,1768.0,2460394.089956
219239945,13.697384,false_positive,1061.94658,2458389.366552
366119858,48.2590904,planet,6743.0,2460328.380324
172376068,6.1211661,false_positive,4248.0,2460558.594989
96097215,1.60245,false_positive,890.0,2458518.94089
156678143,7.2585779,false_positive,3827.3398509,2460650.887619
61538902,5.7481323,planet,12259.4473284,2458573.686954
306996324,15.6653322,planet,1317.653048,2458572.599749
187495621,3.2662137,false_positive,5722.062959,2460658.088959
277634430,2.3260077,planet,3279.7891318,2459335.352285
260004324,3.8143009,planet,457.7909152,2458327.416979
201175570,9.6994666,planet,512.9617961,2460160.362835
345724317,2.817627,false_positive,868.0,2460478.507055
11561667,3.0876297,planet,40411.8142459,2458543.868539
399613138,8.1958135,false_positive,8230.0,2460555.962026
34068865,0.3219233,planet,204.0,2460013.7131
73228647,2.5404679,planet,572.0,2460066.437431
286865921,4.971298,planet,12130.0,2459329.250355
18574158,4.9131459,false_positive,4488.0,2460500.349484
167227214,3.1290476,planet,13426.2063185,2460482.92975
110178537,2.993282,planet,14780.3009546,2460481.443181
325670253,3.3777419,planet,17290.4349881,2460480.135888
317520667,2.4651801,planet,11993.572763,2460480.429067
104866616,4.4626647,planet,7983.8270519,2460481.357046
244089109,2.1376682,planet,8819.0,2460532.279247
383723559,2.6667526,false_positive,190.0,2460530.686654
36724087,0.7683904,planet,903.9933214,2459988.468158
210337597,0.5257499,false_positive,1028.0,2460557.747746
106402532,4.8847937,planet,478.0,2460030.757093
273069412,3.5399394,false_positive,6448.0,2460584.022933
73649615,1.2392569,planet,2917.3714571,2458570.647157
294301883,4.4656306,planet,17361.1064238,2458573.614654
304042899,12.4458741,false_positive,7049.3777392,2459313.56423
405010127,13.2341261,planet,18389.5092472,2460509.503679
139158696,15.3573522,planet,21072.3970721,2460509.909088
391821647,1.995837,false_positive,442.0829981,2458327.629889
75417968,3.3815776,false_positive,9454.0,2460557.475704
146846569,4.7535388,false_positive,225793.1060958,2458545.448428
243283955,8.407133,false_positive,1490.0,2460570.743707
130924120,17.4682298,planet,926.0,2460039.192903
434100688,1825.048364,false_positive,2576.0,2458371.510523
281731203,11.6332127,planet,3480.0,2460268.402363
150271680,2.593694,false_positive,526.784827,2458543.967327
257052211,2.2175244,false_positive,1682.0,2460580.284648
411347315,4.0662367,false_positive,6676.0,2460582.155533
181804752,4.9899176,planet,18931.4105812,2458546.508066
131081852,13.2735914,false_positive,21146.5262939,2458575.745477
344224831,8.0179256,false_positive,8684.0,2460224.827591
309402106,216.24584,false_positive,5045.1950681,2458343.942146
371579161,2.2215349,false_positive,3539.0,2460423.29306
365712006,3.0436916,false_positive,8182.0,2460421.843189
219189765,1.7318529,planet,36359.4301748,2458544.430655
369581703,8.508462,false_positive,10649.0,2460578.884769
10552342,7.5414411,false_positive,16900.0,2460570.968533
150096001,11.0248821,planet,1943.0,2460251.64402
4426490,2.668957,false_positive,17029.8720026,2460235.021932
377024332,15.1771428,false_positive,538.0,2460282.740869
365007485,33.5920255,planet,3352.0,2459521.373701
262135904,2.0990769,false_positive,501.0,2460688.286547
339636032,6.8787507,false_positive,359.0,2459986.414867
293075732,0.5666806,false_positive,1530.0,2460098.202957
393818343,16.2499357,planet,13412.0,2460509.987562
150151262,9.5313801,planet,910.0370283,2460978.080561
469436001,0.9739887,false_positive,2904.0,2460558.272226
11755687,3.0522686,planet,15853.2048135,2460663.454963
165598669,3.3370666,planet,31534.6212557,2460369.408442
161687211,1.2529966,planet,31852.8076269,2460556.902315
273234825,125.8659048,planet,11477.528288,2458719.72728
393626873,2.5139692,false_positive,2105.5815848,2460742.136961
445822015,1.66402,false_positive,7964.45,2458545.05695
67512645,3.3706303,planet,166589.9107386,2459639.258654
252537013,7.0469712,false_positive,1020.0,2460600.030798
101497191,3.64376,false_positive,3632.91,2458547.35119
161687209,1.2529962,false_positive,14080.0,2460556.902324
273690178,14.8589888,planet,4164.2633575,2458690.740709
359271092,7.5768334,planet,289.0,2460006.41417
178709444,3.4716808,planet,30624.6434599,2459329.505631
156991337,6.9055908,false_positive,803.795684,2460684.183192
402848417,28.4664618,false_positive,4267.0,2460452.349237
459323923,2.6520679,planet,126188.0,2460475.347656
271971130,19.2879579,planet,4773.5508832,2458327.552087
377622130,8.8600515,planet,10563.0,2460464.049893
119081096,0.83707,false_positive,2745.5,2458518.10991
374177909,0.1638211,false_positive,14983.0,2460610.088051
191373021,0.3013943,false_positive,4894.0,2460610.041379
25624952,3.1239462,false_positive,5224.0,2460609.806852
291732201,6.7415334,false_positive,23765.0,2460604.284664
373424049,0.961917,false_positive,363.5801833,2460745.307622
178819686,5.6057748,planet,701.1882316,2460046.424157
320417762,1.03604,false_positive,250.0,2458491.74051
84126162,3.6688102,false_positive,8447.0,2460254.527369
58474992,25.714253,false_positive,33131.0,2460195.279658
326470400,736.5528811,false_positive,1432.0,2460087.796502
239277658,3.2509657,planet,7218.2612358,2460534.504554
288421619,12.9228111,planet,8723.2564459,2460537.646846
427685831,1.7497746,planet,29973.7051609,2460560.085062
275248683,0.53079,false_positive,1113.07,2458518.26617
268727719,0.6257352,false_positive,13403.1636987,2460584.788484
143526444,15.3050693,false_positive,770.0,2459974.31761
41227743,1.4188153,false_positive,136.3471608,2458326.243939
55525572,83.8962434,planet,1217.6723245,2459125.846913
255760319,7.21048,false_positive,250.094,2458359.73394
102840239,11.1972769,planet,1301.0,2460026.624284
175180796,1.55747,false_positive,3127.94,2458493.44312
30312676,1.10223,false_positive,1015.0,2459126.7692
46096489,3.118536,planet,12242.731322,2458598.072777
73717937,16.2546802,planet,4950.0,2459301.040554
111991770,3.752062,planet,9500.430305,2458599.445086
125405602,13.823303,false_positive,2556.532346,2458606.784642
127530399,7.1335149,planet,18037.5300175,2458602.855939
193641523,1.3929721,planet,1576.0776119,2458597.813432
220029715,3.1853186,planet,4917.3378908,2458598.749132
243200602,11.5509742,planet,10842.0,2460063.00836
271168962,5.3220505,planet,6562.7794806,2460043.844612
350332997,1.9160221,false_positive,2430.0,2459357.079526
362249359,1.041889,planet,465.3854112,2458544.120496
404340025,2.6755521,planet,14340.9908648,2458597.038666
440887364,8.5954792,planet,1140.0,2459356.164023
460205581,8.3249172,planet,4535.0,2460022.80686
461271719,7.6246239,false_positive,1256.0632059,2458603.195906
466840711,2.4855428,planet,17549.6797518,2458571.553691
287563610,3.7993182,planet,7590.0,2459328.560231
437333618,4.2986466,planet,15275.7584547,2458598.424853
380886535,8.9066251,false_positive,2178.8336338,2459451.724033
32283946,7.06181,false_positive,22745.5,2458389.0024
229141709,14.20489,false_positive,8761.57,2458363.76296
42015200,9.77742,false_positive,6740.0,2458391.66318
33595516,0.76566,planet,1410.0,2458384.01956
404467699,3.9080236,planet,8100.0,2459137.830843
198008005,3.2797206,planet,11148.420202,2459088.312108
372913430,6.7391601,false_positive,3040.0,2460894.248512
381976956,22.338916,false_positive,605.5453887,2458330.873539
271596418,0.556109,false_positive,172.860189,2458325.748771
200807066,26.2588239,false_positive,251.0105068,2458404.072952
219344917,14.362738,planet,541.9770506,2458417.051084
219380235,3.9773904,false_positive,1134.0,2459196.628398
37084932,6.58454,false_positive,5500.94,2458470.64431
34077285,2.5735943,planet,739.6008283,2460663.874669
237808867,0.56708,false_positive,980.0,2458468.86467
92013169,2.3552639,false_positive,912.0,2460282.512522
167031605,2.7809,false_positive,2990.0,2458468.69741
120269103,20.4276727,false_positive,2988.5020776,2459203.108337
438295981,3.96643,false_positive,828.371,2458472.15837
284288080,1.83485,false_positive,1200.0,2458469.90719
33690636,4.99915,false_positive,684.271,2458468.9545
66561343,10.6265837,planet,7530.0,2459219.552074
42755801,4.3433389,false_positive,1100.0,2459225.901334
250484865,0.76189,false_positive,190.0,2458468.75811
102283403,3.52985,false_positive,560.0,2458471.13285
229384040,1.2980202,false_positive,250.0,2459211.72088
261257684,10.8772748,planet,1827.2189379,2458626.968411
261867566,3.7395716,planet,15256.9023477,2458628.349689
305424003,4.5849129,planet,2101.0682794,2458627.05684
350153977,3.1837789,planet,850.2084133,2458626.550518
364107753,3.9043855,false_positive,255.0,2460119.573617
369327947,2.0291067,planet,954.52078,2458626.204389
406941612,4.678059,planet,2029.239148,2458628.407636
407126408,11.099348,planet,1159.3892018,2458625.210727
153027658,2.3374921,false_positive,760.0,2458384.9247
259389219,2.3250156,false_positive,1130.0,2459199.865578
348844154,29.17362,false_positive,5558.85,2458343.2066
294869729,1.1140067,false_positive,410.0,2459199.904943
271722899,19.2998,false_positive,1864.78,2458335.23411
278199349,9.46516,false_positive,10952.3,2458418.21857
301051430,3.2744665,false_positive,918.0803144,2459117.395284
300599466,13.17741,false_positive,1750.0,2458331.86537
261258875,2.5852,false_positive,290.0,2458327.45003
300557619,30.57908,false_positive,12972.8,2458350.32222
260476837,2.23294,false_positive,16930.0,2458327.85012
425163745,0.27664,false_positive,15669.3,2458438.55668
146520535,4.32765,planet,1480.0,2458441.57167
434234955,6.0588453,false_positive,2740.0,2459196.69943
219205407,6.1253092,false_positive,39400.0,2459356.387875
189013222,1.3228701,false_positive,720.0,2459199.159811
245947683,1.14288,false_positive,2270.0,2458439.35452
449050247,2.96845,false_positive,17064.8,2458441.2993
449050248,2.96844,false_positive,13028.0,2458441.29935
44792534,3.68497,planet,2070.0,2459167.32483
146467675,1.6375303,false_positive,770.0,2459199.705849
146434840,17.95473,false_positive,5962.04,2458445.26599
249067445,0.8317937,false_positive,200.0,2459198.9042
279999655,1.54104,false_positive,30644.8,2458492.69541
5109298,1.6187107,false_positive,1352.1697973,2459202.960241
265077027,4.79586,false_positive,26891.1,2458496.16829
141776043,4.06269,false_positive,4210.0,2458493.35787
179155220,0.60274,false_positive,16763.6,2458491.88882
179159972,1.37101,false_positive,1561.43,2458491.95227
309694541,3.3119514,planet,5629.2157825,2460797.035911
335630746,4.6336155,planet,7660.0,2459574.942709
178367144,3.4091568,planet,16294.3969402,2459965.700001
445586472,1.7393631,false_positive,428.8811939,2459230.004598
453209605,2.80944,false_positive,1606.43,2458493.61746
280437559,1.8237371,planet,1890.0,2459248.377773
177722855,2.3960724,false_positive,680.0,2459225.430047
125894957,2.67425,false_positive,1920.0,2458493.15026
409459226,1.27997,false_positive,790.0,2458491.82839
333821572,2.8259491,false_positive,2206.0,2459985.027628
133654092,1.97353,false_positive,867.428,2458493.1271
347098457,3.1510408,false_positive,2025.1072724,2459230.210781
268371979,2.78102,false_positive,748.64,2458492.39581
5772442,1.10578,false_positive,672.523,2458492.50181
93594834,1.3387555,false_positive,357.2449276,2459228.778145
127476180,1.6038093,false_positive,1190.6782952,2460715.502404
177126182,6.3037582,false_positive,1700.0,2459216.0127
148659924,7.3816254,false_positive,2546.0,2459973.559152
33091633,7.52118,false_positive,50623.3,2458495.71336
425220920,8.76905,false_positive,14361.0,2458494.52201
320536216,0.5476699,false_positive,2886.4723578,2460716.58341
52548453,5.2146757,false_positive,3754.150648,2460686.110094
113553629,4.30438,false_positive,672.002,2458491.91542
108835813,4.76516,false_positive,647.689,2458494.06581
93963408,2.396722,false_positive,384.8985474,2459229.899754
317951248,3.4438,false_positive,7260.75,2458493.5283
142918609,14.5378,false_positive,4040.0,2458494.77797
341729521,8.4134856,false_positive,17479.6053306,2459230.149086
54390047,0.941436,false_positive,339.9126618,2459229.569561
341186896,1.5078959,false_positive,1839.0,2459985.987965
398943781,3.0524018,planet,22270.0,2459329.902022
413376180,1.3541342,planet,20039.5506701,2458570.772731
429358906,8.0239811,planet,4010.0577601,2458577.042174
460984940,2.7970316,planet,481.0,2460038.66554
294780517,15.6477055,false_positive,1515.1689468,2458416.495917
300013921,54.6616036,false_positive,2020.0,2459236.957286
277099925,0.8086308,false_positive,889.7191222,2458325.966891
